Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_z,ori_x,ori_y
static,褲子左邊,move,19.47974771,7.699145506,20.13245746,697.1793175,168.9359802,10969.98556,11.02960857,0.749119144,0.953424394,0.96704483,4.571788566,1.172110553,1.347189697,457,4081.009426,302
static,褲子左邊,move,11.43071936,4.146127287,11.07539304,4700.224703,62.55323578,7005.574451,14.03012863,0.279217243,0.38136971,0.388179779,0.300530845,0.14820959,0.146885363,190,136.650177,207
static,褲子左邊,move,7.199319025,3.466758002,10.75951249,4355.30324,144.2246045,7259.871469,14.36180539,0.231545448,0.367749333,0.33369875,0.040468266,0.109374383,0.123065156,133,141.6149292,114
static,褲子左邊,move,7.070058736,3.581147328,10.28847968,4657.97297,83.08405559,6964.026756,14.14026189,0.183874607,0.435851097,0.401800156,0.015720647,0.107882326,0.107779133,136,147.7558899,159
static,褲子左邊,move,7.133292439,3.463410117,9.587062704,4592.91456,83.49645499,7080.403887,14.16803465,0.163444042,0.38136971,0.333698273,0.015227794,0.098582684,0.060526447,113,151.0630188,143
static,褲子左邊,move,10.69374587,3.052222502,10.8410357,4668.604614,78.59796073,7060.306046,14.1685667,0.21111536,0.299647629,0.538003922,0.309994959,0.0709784,0.185720937,119,122.3508606,127
static,褲子左邊,move,8.544020567,2.710732462,10.76308495,4220.368599,55.82335128,7411.204213,13.9548975,0.183874607,0.258786619,0.456281662,0.096601427,0.051937859,0.125733856,109,121.9369812,123
static,褲子左邊,move,15.00749157,6.903964989,17.21318411,1066.721444,120.3404384,10842.73061,12.03613103,4.719450474,1.021526068,1.579959869,7.517240363,0.737828103,1.045107878,342,2379.346886,353
static,褲子左邊,move,5.413508163,3.967117439,14.74321507,103.9142965,143.5131633,11440.0744,11.22476271,0.681017369,0.326888323,0.735498428,0.278826333,0.117792869,0.305199841,233,702.5162201,179
static,褲子左邊,move,3.877964935,3.588597474,14.68322086,32.09742449,86.20848309,11418.1914,10.5751359,0.463091817,0.38136977,0.803600311,0.182942776,0.108539393,0.335215478,231,1858.719265,171
static,褲子左邊,move,4.94483777,3.199165835,17.10520664,34.2146951,39.24972627,11604.79934,10.36487182,0.6333462,0.347318888,1.171350479,0.268562741,0.098731072,0.739834472,301,2767.403877,169
static,褲子左邊,move,4.603994348,2.327823156,14.89386645,55.25697749,15.73027781,11537.97123,10.29623801,0.64696648,0.435851128,0.694637299,0.224184105,0.075948199,0.30717188,263,2616.690439,135
static,褲子左邊,move,5.675154093,4.663794529,16.55147524,59.68352331,66.48817284,11421.94527,10.54757597,0.837651402,0.858081933,0.851271629,0.469773531,0.324324222,0.581004844,324,2230.004223,215
static,褲子左邊,move,20.37885277,5.570893079,18.30108233,2539.682129,72.88227787,9172.692532,12.53369933,5.148491502,0.721878447,1.593580246,7.779054962,0.347584783,1.453542073,296,1760.009083,277
static,褲子左邊,move,6.840106529,3.654321413,10.57958522,4234.112558,50.91446822,7426.044439,13.8789215,0.149823666,0.463091806,0.394989967,0.01515402,0.1338991,0.107186561,123,174.7757034,170
static,褲子左邊,move,7.452022282,3.147745958,9.978295846,4233.71612,28.69676989,7338.778382,13.71271072,0.163444042,0.456281632,0.381369591,0.035462258,0.10719301,0.077623113,120,169.1916504,145
static,褲子左邊,move,7.127914359,2.298035311,9.502631779,4303.811611,9.978234918,7229.446312,13.51149135,0.156633854,0.326888345,0.340508938,0.024048462,0.071536404,0.059247526,93,122.940094,111
static,褲子左邊,move,6.568575522,2.233397314,9.227602076,4317.119225,12.17509007,7261.55007,13.5858712,0.088532448,0.333698522,0.231545925,0.006878437,0.054539242,0.032962387,77,128.9876328,112
static,褲子左邊,move,6.571393633,2.08173676,9.419109593,4244.154278,9.494785688,7350.874735,13.54160508,0.149823666,0.313268006,0.258786678,0.009065792,0.049663751,0.038079597,88,120.1692123,101
static,褲子左邊,move,16.11007568,6.025935399,15.95833721,2520.703109,122.515215,9311.111731,13.14289068,4.215497732,1.253072023,1.627631187,7.082166903,0.929577458,0.878376566,283,919.3902969,278
static,褲子左邊,move,6.347943573,5.158205556,18.3306037,86.93514036,118.3747319,11728.392,10.93309568,0.898942947,0.749119192,1.08962822,0.680794832,0.316752143,1.158897568,294,2036.988277,241
static,褲子左邊,move,18.5312337,8.560079117,16.75768693,2763.444116,335.7678608,8748.770411,13.10735008,5.972522318,1.525479078,2.472093105,9.552906745,0.987336943,1.986646576,361,2055.070551,300
static,褲子左邊,move,14.17589699,8.522244692,16.80508807,3968.31854,320.2288508,7713.183342,14.55429923,1.416516304,1.069197357,1.518668175,1.107047481,0.850652495,1.112764077,315,668.449913,339
static,褲子左邊,move,16.77791596,9.772007723,16.58541289,5386.850698,383.1002464,6727.643725,14.90917314,1.56633997,1.314363539,1.498238087,1.953592692,1.046741542,1.538342362,408,522.5060949,433
static,褲子左邊,move,21.92756231,15.39949609,22.36411813,10507.70467,716.9111146,1477.645643,13.17449419,1.81831646,1.838746786,4.235928178,2.410023495,2.61997311,9.401123134,505,275.3334656,3740
static,褲子左邊,move,18.8500876,19.33718944,12.76350761,11486.24053,999.6279608,303.1506359,12.7335354,0.749118805,2.356320143,1.436946753,1.218494069,4.44649374,2.151689161,616,273.5566559,3204
static,褲子左邊,move,19.78244797,14.44003964,14.85034461,11730.02357,728.5280035,427.0607327,12.74747499,0.265597343,1.021526098,1.348414483,1.308391252,2.2642383,3.208136726,350,191.3535156,3302
static,褲子左邊,move,10.59298019,4.279434149,3.027079629,11277.16474,551.9900367,199.4138709,12.67650012,0.149824142,0.265596867,0.204305291,0.015669689,0.059757465,0.048586088,117,53.56694031,106
static,褲子左邊,move,16.59955003,12.96114167,13.98678384,10034.85724,1755.638548,458.4240718,13.70419795,1.253071785,2.805791616,0.858081937,1.124838288,2.528366084,1.954233601,348,122.8430328,1308
static,外套右邊,rest,28.79575489,18.34357739,26.78833942,2661.21374,785.8042996,10132.41393,13.46020224,1.98857075,0.93299374,0.994285583,20.85207275,6.116622891,6.882709366,547,280.1001396,874
static,外套右邊,rest,37.33150266,33.45135885,24.43560597,4986.681499,8171.405616,1137.031947,14.45565811,9.997335434,5.243833542,2.431232035,38.85847382,15.02488723,8.944290084,937,868.2358854,2709
static,外套右邊,rest,8.346531343,13.41294561,7.979299239,2251.186405,10473.76963,429.2870785,15.00526063,0.08172226,0.04086113,0.068101764,0.166433265,0.162247204,0.385611213,101,24.9491272,196
static,外套右邊,rest,4.311879177,9.335798541,2.08670641,2106.376837,10596.99846,392.5749967,14.90630031,0,0.027240753,0.027240753,6.99E-04,5.64E-04,0.001141739,28,7.93E-04,2
static,外套右邊,rest,4.285338321,9.306549477,2.053326588,2090.929443,10615.82037,399.5410427,14.91502584,0.04086113,0.027240753,0.040861011,6.56E-04,3.77E-04,9.16E-04,63,1.001800537,0
static,外套右邊,rest,4.268598629,9.357479873,2.159674449,2082.9976,10642.91083,418.0159968,14.95918557,0.04086113,0.04086113,0.040861011,5.58E-04,6.34E-04,0.001532578,53,0.00177002,0
static,外套右邊,rest,4.297209551,9.387180026,2.156833371,2093.244098,10660.56641,421.4619131,14.9841917,0.04086113,0.04086113,0.040861011,6.71E-04,7.30E-04,0.001093683,52,0.00201416,0
static,外套右邊,rest,4.251466493,9.331652863,2.13132419,2091.898372,10631.22028,416.2866328,14.95918556,0.04086113,0,0.040861011,4.82E-04,4.83E-04,0.001078379,52,0.001556396,0
static,外套右邊,rest,4.309368051,9.343617522,2.189591288,2095.566551,10628.74738,414.8934266,14.95844071,0.04086113,0,0.081722021,7.38E-04,5.58E-04,0.001700562,46,0.00189209,2
static,外套右邊,rest,4.250732403,9.270018368,2.088632696,2083.756153,10609.35965,414.8923102,14.93896782,0.04086113,0.027240753,0.040861011,4.74E-04,2.85E-04,9.20E-04,49,0.002319336,0
static,外套右邊,rest,4.609451046,9.491868575,2.279049017,2131.871227,10615.47494,391.299955,14.93386021,0.08172226,0.027240753,0.108962774,0.005967436,0.001563682,0.00573194,46,0.002105713,23
static,外套右邊,rest,4.530145316,9.386839732,2.031600544,2209.267454,10653.11764,346.6037297,14.92226169,0.040860653,0.04086113,0.08172214,0.00160241,7.93E-04,0.001556967,8,0.432800293,12
static,外套右邊,rest,4.695831035,9.869959457,2.080874374,2187.787659,10622.1744,354.5797148,14.90704529,0.04086113,0.068101883,0.040861011,0.003134732,0.005475027,0.001903161,18,3.97E-04,16
static,外套右邊,rest,4.387340287,9.306781975,2.03027963,2199.643823,10616.32163,354.370642,14.91598362,0,0.027240753,0.040861011,5.95E-04,4.17E-04,0.001327435,0,1.83E-04,0
static,外套右邊,rest,4.401575487,9.328178916,2.007755738,2200.777682,10627.99326,359.4370258,14.93396674,0.020430565,0,0.040861011,6.30E-04,4.83E-04,0.001114532,0,2.75E-04,2
static,外套右邊,rest,4.320862511,9.482477307,2.169634655,2037.295042,10717.62441,401.3976625,14.91013116,0.04086113,0.04086113,0.068101764,0.001235318,0.001143564,0.001879869,11,1.001220703,42
static,外套右邊,rest,4.228812532,9.423493062,2.171201628,2026.252714,10720.5619,435.4758167,14.97450862,0.04086113,0,0.04086113,5.97E-04,7.19E-04,0.001187114,2,0.001586914,41
static,外套右邊,rest,4.225337122,9.445969428,2.209225439,2019.44008,10730.05687,443.2019192,14.98812897,0.04086113,0.04086113,0.04086113,6.72E-04,8.73E-04,0.001234144,2,0.001586914,44
static,外套右邊,rest,4.223601695,9.414023535,2.246861559,2019.437859,10693.16071,437.9335079,14.96120748,0.04086113,0.04086113,0.04086113,6.55E-04,7.52E-04,0.001525641,2,0.001281738,50
static,外套右邊,rest,4.24356068,9.420211252,2.199968286,2017.941868,10698.39611,437.8427901,14.96184593,0.04086113,0.04086113,0.04086113,8.00E-04,8.00E-04,0.001207987,4,1.001739502,40
static,外套右邊,rest,4.221719342,9.412042034,2.17423899,2011.331807,10672.51539,431.8124739,14.93151933,0.04086113,0.04086113,0.040861011,6.60E-04,8.31E-04,0.001157226,2,1.001983643,62
static,外套右邊,rest,4.22539086,9.40585581,2.257695583,2004.326603,10709.83936,431.972947,14.94067052,0.04086113,0.04086113,0.08172214,7.19E-04,6.77E-04,0.002026856,0,0.001525879,60
static,外套右邊,rest,4.280523174,9.508259991,2.065166208,1918.823241,10779.32929,395.8099865,14.8063823,0.081722021,0.04086113,0.027240753,0.002488359,0.001524998,0.001022597,34,0.002075195,30
static,外套右邊,rest,4.088179895,9.427498427,2.115902065,1920.678414,10742.51935,393.6710111,14.78797369,0,0.04086113,0.027240753,4.83E-04,7.81E-04,0.001503728,44,0.00189209,0
static,外套右邊,rest,4.736786295,9.720875392,2.27245386,1959.904543,10763.81093,396.1689564,14.84022037,0.081722021,0.04086113,0.068101764,0.008760499,0.003293214,0.003471995,50,2.000732422,30
static,外套右邊,rest,4.202126404,9.559329753,2.269820352,1916.03184,10885.03171,440.3114278,14.94460724,0.020430565,0.040860176,0.04086113,0.001261668,0.001159396,0.001978926,23,4.27E-04,8
static,外套右邊,rest,4.159478306,9.525056952,2.131248485,1916.296194,10809.56071,406.7510366,14.84085877,0,0.061290741,0.040861011,8.54E-04,0.001231557,0.001742478,44,8.24E-04,5
static,外套右邊,rest,4.206266944,9.563089131,2.16522535,1900.586126,10870.72676,420.5556776,14.88097474,0.04086113,0.040860176,0.040861011,0.001381392,0.001227991,0.001347703,28,6.41E-04,15
static,外套右邊,rest,5.332752728,10.56618474,3.221129647,1605.92569,11295.65366,283.1030746,14.33137245,0.80360055,0.381370544,0.84446156,0.147999002,0.0404212,0.201976399,43,8.088775635,37
static,外套右邊,rest,4.038835405,9.848509573,1.977976437,1402.722512,11493.47701,264.2544914,14.22070716,0.040860891,0.027240753,0.040861011,0.006525018,0.001542992,0.003982659,15,1.564483643,15
static,外套右邊,rest,3.592084897,9.673247927,1.812179488,1398.147573,11486.88031,267.2533242,14.22251613,0.040860891,0.027240753,0.040861011,0.001004211,4.06E-04,0.001341858,4,1.000213623,10
static,外套右邊,rest,7.1219644,10.55690821,2.336663729,1239.705362,11645.50364,253.2444315,13.98543697,0.08172226,0.068101883,0.081722021,0.405979584,0.022048218,0.014346911,35,4.517089844,42
static,外套右邊,rest,1.402361175,10.94477157,3.172727933,25.57716848,12859.23904,84.5867196,11.12931401,0.299647644,0.08172226,0.46309185,0.036952134,0.011297628,0.168175891,34,10.82925415,33
static,外套右邊,rest,12.1478626,12.01377576,5.400980405,3778.501645,9326.274305,139.4201698,14.80010392,0.994285583,0.612915039,1.511858642,0.632326889,0.222879594,1.056988571,102,46.51956177,302
static,外套右邊,rest,8.471382605,11.45201425,6.465289431,3558.45642,9151.342208,536.034727,15.36481634,1.968140125,1.430136681,3.697924316,1.010215596,0.521281941,3.281729792,81,33.02305603,297
static,外套右邊,rest,7.62775764,10.76151401,4.669058736,3567.05219,9388.283696,352.2860274,15.24116905,1.035146236,0.742308617,1.566340089,0.365964425,0.180030196,0.727819829,62,20.02276611,562
static,外套右邊,rest,8.310298011,10.40640621,5.837890099,3849.421414,8874.398636,540.9519559,15.59136109,1.014716148,0.98066473,1.43694675,0.618415584,0.314593099,1.272252199,46,6.003173828,237
static,外套右邊,rest,8.873830706,10.17394239,4.201746225,5049.483814,8101.050096,77.67447191,14.88533753,1.205400944,0.967044353,0.905753106,0.508391124,0.298484306,0.562946575,41,18.20010376,111
static,外套右邊,rest,9.857657201,10.2775428,1.805295084,5501.627545,7679.114798,55.0215579,14.87948508,0.122583389,0.081721783,0.068101704,0.337655449,0.212648855,0.053301229,16,8.232315063,266
static,外套右邊,rest,7.967146543,11.24582803,4.137879433,2060.84998,10882.17177,230.1852415,14.28433954,2.070292711,0.653777122,1.266692281,1.039320193,0.122970828,0.388616459,56,15.18946838,37
static,外套右邊,rest,3.553759025,10.9848342,2.684019558,1086.609081,11743.31368,327.8369615,14.08046017,0.108962774,0.163444519,0.292837501,0.007661382,0.021418637,0.030436132,40,1.000061035,38
static,外套右邊,rest,8.116976755,12.00967404,5.755411197,3115.55339,9712.198872,478.3818348,15.16987521,0.721878052,0.429040909,3.548100531,0.266339493,0.212328974,2.727070503,98,36.01123047,191
static,外套右邊,rest,5.023525939,10.3457452,4.030017606,1627.30115,11294.39389,294.3917772,14.35584646,0.592485189,0.163444519,0.59248507,0.159475001,0.014386052,0.341947519,42,10.79776001,85
static,外套右邊,rest,4.754444608,9.501057591,0.598468587,2486.294059,10819.79135,10.09381033,13.87945365,0.04086113,0,0.027240694,0.001299131,9.52E-04,0.001381129,35,2.891143799,25
static,外套右邊,rest,4.710187353,9.485369684,0.548849833,2474.734766,10748.56888,10.12664635,13.84050812,0.027240276,0.04086113,0.027240694,9.24E-04,0.001249375,7.41E-04,31,0.467712402,33
static,外套右邊,rest,4.89133126,9.65972035,0.730364242,2338.221415,10863.44865,6.097470177,13.68759808,0.163444519,0.081721306,0.122583136,0.012003064,0.003210296,0.006900852,39,0.125137329,135
static,外套右邊,rest,4.598266716,9.518726639,0.553912355,2370.582027,10844.60342,8.417506826,13.76240387,0.04086113,0.040860176,0.040861055,0.00100166,9.81E-04,9.84E-04,2,2.75E-04,2
static,外套右邊,rest,4.562798938,9.485251411,0.536951178,2360.837894,10853.12762,9.429299677,13.77272546,0.04086113,0.040860176,0,8.11E-04,9.62E-04,7.37E-04,4,4.58E-05,2
static,外套右邊,rest,4.571694039,9.546473901,0.581554644,2321.8109,10906.38704,8.205464446,13.73941917,0.04086113,0.040860176,0.040861055,0.001732247,0.001101823,0.001640673,24,9.16E-04,10
static,外套右邊,rest,4.556647085,9.526629657,0.563934281,2349.733942,10886.51066,10.30473967,13.78900586,0,0.040860176,0.027240694,7.85E-04,9.36E-04,8.17E-04,4,1.83E-04,2
static,外套右邊,rest,4.54461686,9.532824769,0.622067678,2360.697827,10880.74697,12.23872182,13.82177985,0,0.040860176,0.068101734,6.29E-04,0.001043026,0.001053512,0,9.16E-05,0
static,外套右邊,rest,4.582405962,9.504326024,0.670081679,2367.42476,10892.27983,12.88764928,13.84018854,0.04086113,0.040860176,0.04086104,0.001055376,8.61E-04,0.001489954,6,0.721618652,6
static,外套右邊,rest,4.574045218,9.51773312,0.678863938,2359.814412,10910.87783,13.66124208,13.85029732,0.04086113,0.020430565,0.04086104,0.001041466,8.21E-04,0.001686743,4,0.278396606,2
static,外套右邊,rest,4.621486867,9.583509892,0.692835443,2373.061425,10928.78668,15.14776472,13.88785967,0.04086113,0.04086113,0.081722081,0.001135352,0.001175698,0.00131648,2,0,8
static,外套右邊,rest,4.551614215,9.54078975,0.689889466,2363.287239,10922.96919,15.13218154,13.8763675,0.04086113,0.04086113,0.061291546,7.48E-04,9.47E-04,0.001340491,0,0,0
static,外套右邊,rest,4.539985243,9.467895442,0.686832672,2374.164868,10934.99909,18.91443817,13.93244491,0.04086113,0.020430565,0.081722081,5.87E-04,5.39E-04,0.001114898,0,0,0
static,外套右邊,rest,4.588814609,9.520458266,0.746672325,2378.668038,10955.93752,19.44426575,13.9497896,0.04086113,0.04086113,0.081722081,9.26E-04,7.80E-04,0.0018166,2,0,2
static,外套右邊,rest,5.28961251,9.882972345,1.440523623,2435.245337,10863.95909,23.97896712,13.98490477,0.04086113,0.040860176,0.081722081,0.01680387,0.005255719,0.017275147,13,2.353805542,17
static,外套右邊,rest,5.851864284,10.99684811,2.332263407,1603.108104,11675.88442,22.68036982,13.44541149,0.190685034,0.122583389,0.211115375,0.069859079,0.021766097,0.062674007,101,25.00857544,469
static,外套右邊,rest,4.157050372,9.830948917,0.943284658,1736.569564,11520.29236,29.9458347,13.65024871,0.04086113,0.027240753,0.054481417,0.003068546,0.001183101,0.003157285,23,0.001586914,25
static,外套右邊,rest,3.96558946,9.719010789,0.781899366,1802.569711,11425.59048,35.67394647,13.72760801,0,0.04086113,0.027240694,4.32E-04,7.64E-04,8.22E-04,40,0.00189209,0
static,外套右邊,rest,3.943125145,9.691626784,0.819635395,1809.619417,11433.54849,38.19137033,13.75655126,0,0.04086113,0.04086107,3.49E-04,5.93E-04,8.59E-04,26,1.000518799,0
static,外套右邊,rest,3.950731729,9.700801194,0.860910353,1821.007888,11403.97325,38.73640979,13.75974346,0.027240515,0.04086113,0.04086107,3.61E-04,6.95E-04,0.001159097,6,1.83E-04,0
static,外套右邊,rest,3.933217078,9.702749438,0.894000116,1821.20231,11400.12364,41.34844552,13.77666249,0.027240515,0.04086113,0.04086107,2.74E-04,7.50E-04,0.00113189,4,3.66E-04,0
static,外套右邊,rest,3.930097012,9.692252014,0.911028182,1826.957665,11406.80994,42.23390351,13.79145331,0.027240515,0.04086113,0.061291575,2.48E-04,7.60E-04,0.001130144,0,1.83E-04,0
static,外套右邊,rest,4.151469176,9.971416646,1.00195941,1730.222759,11507.07113,26.17359593,13.60023649,0.163444281,0.047671318,0.122583121,0.006758461,0.002861954,0.008124346,25,0.002197266,29
static,外套右邊,rest,4.038963394,9.740699812,0.873924814,1732.082518,11497.49971,31.39451208,13.64939739,0.04086113,0.027240753,0.068101734,0.001684963,6.95E-04,0.001716323,4,1.001190186,57
static,外套右邊,rest,3.981385276,9.729213972,0.814159894,1772.787836,11448.78385,37.51628513,13.71952092,0,0.04086113,0.04086107,7.89E-04,9.11E-04,7.85E-04,43,0.099487305,21
static,外套右邊,rest,3.97141688,9.698902515,0.852189853,1783.025057,11441.541,37.51702718,13.72707596,0.04086113,0.04086113,0.04086107,6.60E-04,6.71E-04,0.001022324,38,0.001831055,10
static,外套右邊,rest,3.938602912,9.693079466,0.906644296,1774.268791,11473.47765,42.32517622,13.76474475,0,0.027240753,0.081722081,4.75E-04,5.03E-04,0.001110424,44,0.001525879,20
static,外套右邊,rest,3.957814735,9.762477843,0.939362532,1791.245756,11459.61194,41.36161719,13.76995882,0.04086113,0.04086113,0.04086107,4.72E-04,9.52E-04,0.001357289,60,0.990600586,2
static,外套右邊,rest,3.955950833,9.698898293,0.872423155,1797.569925,11412.20229,39.13656359,13.74165399,0.04086113,0.04086113,0.04086107,4.77E-04,6.92E-04,0.001121745,42,0.001312256,0
static,外套右邊,rest,3.925617054,9.694868253,0.8916291,1803.064121,11425.57267,38.94010398,13.75133723,0,0.04086113,0.04086107,3.00E-04,6.24E-04,0.00134808,31,1.00112915,0
static,外套右邊,rest,3.952104181,9.705228793,0.93901612,1805.630691,11389.07237,40.08472537,13.7467616,0,0.04086113,0.04086107,3.77E-04,7.53E-04,0.001562946,32,1.001190186,0
static,外套右邊,rest,3.966462395,9.719261917,0.875982043,1794.821166,11386.2635,38.41639853,13.72292599,0.04086113,0.04086113,0.04086107,5.28E-04,8.91E-04,0.001107503,45,0.00112915,2
static,外套右邊,rest,3.954053493,9.721676417,0.927583771,1799.197629,11400.64345,43.38371838,13.76772418,0.04086113,0.04086113,0.040861011,4.30E-04,7.94E-04,0.001268732,41,1.001220703,0
static,外套右邊,rest,3.921262587,9.728043816,0.962402684,1807.458383,11378.81862,41.81631123,13.75633841,0,0.04086113,0.081722081,2.64E-04,9.28E-04,0.001644016,24,0.001098633,0
static,外套右邊,rest,3.943288412,9.696138845,0.893374012,1816.585815,11372.36885,42.21256926,13.76634081,0.027240515,0,0.040861011,3.08E-04,6.94E-04,0.001085146,12,3.66E-04,0
static,外套右邊,rest,3.969469776,9.668243109,0.856189248,1800.123155,11343.36796,39.45676034,13.71813755,0.04086113,0.04086113,0.04086107,4.79E-04,6.56E-04,0.001032914,42,0.001831055,0
static,外套右邊,rest,3.956002277,9.683373165,0.935994629,1799.808713,11399.85594,43.68777562,13.77006518,0.04086113,0.04086113,0.040861011,4.16E-04,6.66E-04,0.001290563,53,0.001159668,0
static,外套右邊,rest,3.951637257,9.702384439,0.907950308,1800.014261,11418.11889,45.26019094,13.78847394,0.04086113,0.04086113,0.040861011,4.26E-04,6.91E-04,0.001050089,46,0.001281738,0
static,外套右邊,rest,3.936404934,9.709953542,0.936246697,1808.186141,11383.42123,44.97505632,13.78059965,0,0.04086113,0.040861011,3.51E-04,7.63E-04,0.001220619,23,8.54E-04,0
static,外套右邊,rest,3.919858713,9.732588423,0.90230399,1805.925113,11417.11044,45.68928459,13.79709308,0,0.04086113,0.040861011,2.78E-04,8.54E-04,9.82E-04,28,9.16E-04,0
static,外套右邊,rest,3.92587982,9.674332711,0.941970729,1805.114041,11384.16978,47.76203066,13.79592254,0,0.020430565,0.040861011,3.36E-04,5.88E-04,0.001127508,22,0.00100708,0
static,外套右邊,rest,3.938279837,9.681725066,0.960144326,1808.902779,11366.4656,46.45823937,13.78400471,0,0,0.040861011,3.51E-04,7.06E-04,0.001254592,20,7.32E-04,0
static,外套右邊,rest,3.921543973,9.707136043,0.979262192,1813.297041,11428.9225,48.35901449,13.82656835,0.013620138,0.04086113,0.081722081,2.58E-04,6.54E-04,0.001366841,12,7.02E-04,0
static,外套右邊,rest,3.928774308,9.685019162,0.969144638,1808.280575,11452.85774,50.49613384,13.84465791,0,0.04086113,0.04086107,2.89E-04,5.29E-04,0.001431342,24,0.001342773,0
static,外套右邊,rest,3.911363665,9.698857556,0.955144562,1810.936019,11451.57936,50.75566795,13.84870145,0,0,0.04086107,2.29E-04,6.07E-04,0.00118547,16,2.44E-04,0
static,外套右邊,rest,7.850747911,13.7414908,6.258339558,930.0081441,12204.15053,158.5459061,13.31325149,1.123678684,0.381369591,1.055576921,0.531976698,0.147863598,0.690640746,190,32.07180786,202
static,外套右邊,rest,21.60692182,23.53996972,17.57400499,1321.182494,11364.25727,1121.964533,14.64219299,3.371036157,1.076006889,2.158825159,8.455641402,2.085061268,6.747123354,707,226.3713074,636
static,外套右邊,rest,28.02652259,35.73248174,30.49852964,3522.313669,5329.659825,5690.416724,13.96074996,6.701211378,8.328842163,9.520622849,14.48963089,19.85908825,24.47766216,910,354.1433411,2241
static,外套右邊,rest,4.980606557,9.029468725,9.186089666,614.6796222,5207.539453,6914.514362,15.86855632,0.29964757,0.190684795,0.108962536,0.174670514,0.101527026,0.047757756,95,55.7467041,95
static,外套右邊,rest,5.230835856,8.912743869,8.518623872,532.1402444,6072.675447,6157.507158,15.78013058,0.612915754,0.633346081,0.46309185,0.300344007,0.152319598,0.093284217,59,38.94308472,40
static,外套右邊,rest,3.603107423,8.082863331,7.552174934,582.2495862,6320.746362,5824.818933,15.89707405,0.149823904,0.068101883,0.08172226,0.031237349,0.013674664,0.006420671,48,4.66116333,26
static,外套右邊,rest,4.443524511,8.458260902,7.384182909,886.4316612,6324.847714,5490.4467,16.19225252,0.381369829,0.149824142,0.122583389,0.081534392,0.024867432,0.01256802,51,18.73666382,41
static,外套右邊,rest,4.089592652,7.921767384,7.255564476,588.808977,6288.694899,5751.184688,15.83312218,0.531193614,0.149824142,0.08172226,0.099284151,0.00965749,0.003533883,35,10.98779297,40
static,外套右邊,rest,4.971497363,7.909898177,7.425030292,791.639803,6419.514373,5483.291178,16.06903089,0.926183581,0.108962536,0.231545925,0.211637428,0.010687443,0.01940938,47,10.46981812,24
static,外套右邊,rest,4.716802467,8.415903653,7.470686452,1351.510098,6014.682882,5444.746819,16.59884119,0.585675001,0.408610344,0.231545925,0.116080525,0.101928207,0.031134502,30,6.937316895,20
static,外套右邊,rest,4.04144902,6.669023041,7.280411502,1708.667898,5131.652002,6051.99763,16.8609265,0.040860891,0.04086113,0.068101406,0.002098248,0.001213503,0.002775715,33,1.41293335,4
static,外套右邊,rest,4.124785321,6.677571754,7.092432654,1738.164048,5165.838565,5974.628299,16.86943935,0.04086113,0.04086113,0.027240753,0.002190926,0.001047433,7.31E-04,42,2,21
static,外套右邊,rest,5.547644256,7.319704084,7.410558133,1690.516123,5127.510638,6003.26283,16.80155038,0.081722021,0.08172226,0.068101883,0.059029096,0.020195265,0.007600176,48,9.153656006,53
static,外套右邊,rest,4.182847228,7.801494451,7.557560201,867.388088,5909.214154,5899.887873,16.17575914,0.190685034,0.108963013,0.08172226,0.049480151,0.014645996,0.008216737,28,7.093444824,52
static,外套右邊,rest,3.65671967,7.012554669,6.96437035,1445.365651,5774.976778,5678.067726,16.73727905,0.04086113,0.04086113,0.068101406,0.001102449,8.97E-04,0.001067782,27,1.021759033,2
static,外套右邊,rest,4.165165355,7.472434013,7.017329209,957.3964691,6084.283521,5702.992727,16.29131905,0.122583151,0.04086113,0.04086113,0.068332267,0.005943563,0.001398655,27,6.833129883,12
static,外套右邊,rest,3.275316721,7.598265987,7.084453465,712.7441365,6303.605629,5714.932642,16.05392082,0.108962774,0.068101883,0.04086113,0.02276369,0.005221738,0.002304119,27,1.654760745,28
static,外套右邊,rest,5.453547961,8.083255897,7.169134879,1245.209925,6156.684661,5405.530205,16.48934634,1.246261835,0.299647331,0.190684795,0.372050935,0.037749862,0.014114844,57,13.65848921,45
static,外套右邊,rest,3.094769521,7.6273167,6.971422344,737.3004008,6301.958029,5649.134696,16.05668746,0.149823904,0.054481506,0.027240276,0.01378937,0.005794377,0.001528644,8,0.705825567,20
static,外套右邊,rest,3.859056377,7.859810952,7.06861761,779.0018651,6416.962146,5489.189435,16.08573706,0.163444042,0.149823666,0.08172226,0.044829794,0.013372236,0.004073173,42,1.474717379,31
static,外套右邊,rest,5.611102813,8.329937037,7.226245543,1257.166094,6172.388441,5409.528794,16.54680708,0.25197649,0.197494984,0.04086113,0.189246399,0.024499952,0.005175361,47,7.001560956,28
static,外套右邊,rest,5.364928683,7.883833712,7.01736371,1272.454855,6236.707126,5327.821162,16.54361493,0.994285345,0.231545925,0.108962536,0.248952127,0.018838368,0.006315456,31,7.058420956,29
static,外套右邊,rest,4.173701359,7.105577903,6.742372432,1767.582314,5979.659976,5173.259069,16.90774657,0.08172226,0.027240753,0.08172226,0.002871987,7.76E-04,0.002226888,25,1,0
