Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_x,ori_y,ori_z
dynamic,外套右邊,walk,10.30016506,12.43461818,18.22581723,697.6737011,1790.862236,10177.7102,14.41756373,1.416516185,0.994285345,0.612915039,1.732044494,2.011694725,1.125584798,78.65048981,240,262
dynamic,外套右邊,walk,8.715022096,11.95768426,17.05702247,501.3885292,919.5399515,12088.18695,13.76591523,0.735498667,4.6104877,0.517573357,0.655683621,5.736476755,0.598578028,112.6965246,274,275
dynamic,外套右邊,walk,33.70979316,29.57787473,31.20399527,5032.598348,4348.987195,5354.149747,14.76903245,7.572913468,7.028099597,10.86222756,21.3163578,16.8060995,30.13510251,441.4790165,1743,696
dynamic,外套右邊,walk,16.57199301,16.38027304,8.531500785,5931.104993,7603.917864,192.684355,15.48239821,0.340508461,0.381369591,0.51076299,1.117806432,0.864523687,0.810014917,236.0446167,721,352
dynamic,外套右邊,walk,24.11329756,31.37503771,15.23978728,6828.127456,7973.391995,510.920974,15.93495558,2.758120537,3.3301754,3.04414773,4.558861649,8.256084364,4.02116473,833.3063812,4637,1520
dynamic,外套右邊,walk,21.66059085,23.92576955,13.07993462,8353.394761,5531.989034,427.7315462,15.41238119,2.724069118,2.764930725,2.778550982,3.932760444,5.640057973,3.158914898,584.6169128,5664,1403
dynamic,外套右邊,walk,21.24982885,24.62461118,14.17296261,8846.175192,4757.740688,410.2527972,15.1890287,2.165635586,2.737689972,2.798981428,3.015488573,6.008132318,3.12151484,564.4420776,6985,1453
dynamic,外套右邊,walk,20.5758446,24.39742954,13.21099262,9225.757789,4253.548113,454.1652298,14.94950214,2.390371323,3.943090916,2.771740794,2.977808627,6.783450095,3.387900245,540.6807861,6606,1576
dynamic,外套右邊,walk,21.72474525,22.81202589,13.78237642,9249.527426,4277.758288,427.2627523,15.00675016,2.744499683,3.336985111,2.62191689,3.576302395,5.515956789,2.980240738,645.7454224,7488,1434
dynamic,外套右邊,walk,21.72312667,25.20884015,13.79988897,9531.130094,3879.250707,490.9103299,14.79840139,2.696828842,3.840938091,2.812601805,3.354436203,7.127813588,3.653149538,705.469574,6397,1494
dynamic,外套右邊,walk,22.54716227,25.75013127,15.22773367,9642.336225,3987.552622,450.9962873,14.72295747,2.792171478,4.004382133,2.642347455,3.597323955,9.15649988,3.340045379,785.2024231,7526,1731
dynamic,外套右邊,walk,21.85067967,24.04144694,14.4445899,10080.17026,3386.844025,422.228457,14.58686037,2.601486683,3.58896184,2.66277802,3.042559555,7.180057156,3.239331423,760.2832947,7328,1536
dynamic,外套右邊,walk,21.16417526,24.0311687,15.40403924,9835.106749,3442.527537,529.874924,14.6512378,2.485713482,3.97033143,3.316554546,2.931252657,7.476775879,3.828409228,803.4506836,6950,1514
dynamic,外套右邊,walk,21.53546124,24.80803239,15.38732095,10023.48661,3211.172033,478.9326309,14.50513833,2.833032608,3.561720848,3.159920812,3.129150399,7.222247127,3.497120367,638.8043823,7594,1468
dynamic,外套右邊,walk,22.5830933,24.6558459,13.88715077,10303.48612,2943.732631,460.6227785,14.32807369,2.724069118,3.677493811,2.969235897,3.567776877,6.65316536,3.287238595,539.6099157,7579,1533
dynamic,外套右邊,walk,22.71673527,24.03241805,13.17741698,10146.71942,3013.722744,438.5321627,14.26018483,2.662778378,3.316554546,2.873893321,3.284449188,7.567903986,3.267115307,353.7080646,7055,1520
dynamic,外套右邊,walk,20.82827313,23.53195965,15.35727584,10248.52958,2962.790834,463.4357294,14.30445101,2.19968605,3.840937972,3.200781643,2.858198985,7.881160217,3.480384573,352.2116227,7994,1510
dynamic,外套右邊,walk,21.98423924,23.17767244,14.24997934,10544.14713,2619.907588,450.2976364,14.13355818,2.798981667,3.445948124,2.295028687,3.039372502,6.860355141,3.160292618,378.3843922,8294,1423
dynamic,外套右邊,walk,22.00907161,23.99514773,14.61569383,10514.64563,2773.324254,508.4352684,14.2724219,2.948805332,3.888609409,3.003286541,3.432593783,7.520750431,3.602936279,389.0244745,8385,1506
dynamic,外套右邊,walk,22.58407018,25.11220151,15.82151712,10316.1736,2701.126881,517.8927644,14.15441435,2.860272884,3.759216309,3.316554606,3.181454836,7.825354115,3.781767031,389.2049172,8076,1416
dynamic,外套右邊,walk,20.88070226,22.79945021,14.04732796,10452.85915,2409.099814,482.1525918,13.96660252,2.642347336,3.711544991,3.04414773,2.896591805,7.047014477,3.388515016,416.0397668,7754,1299
dynamic,外套右邊,walk,20.51953729,22.04172143,14.58356052,10822.55367,2011.732461,511.7906637,13.87615486,2.50614357,3.173540711,2.758120418,2.545709853,6.452229741,3.706981469,441.7377216,7984,1286
dynamic,外套右邊,walk,20.88719285,23.65609804,14.39500986,10608.79709,2349.20299,462.5894148,13.90286357,2.935185432,3.752405584,2.839842439,2.730431892,7.718105271,3.453675872,432.0877793,8471,1398
dynamic,外套右邊,walk,22.59699227,23.43450126,15.26717051,10693.47713,2236.344117,516.6333135,13.81050057,2.839842796,4.372131705,2.730879724,3.251175887,8.195932683,3.706895259,562.3560777,7312,1328
dynamic,外套右邊,walk,23.52174625,26.74896699,16.14444569,10703.44997,2540.495044,542.7497744,14.10780721,3.255263805,3.936280489,3.193971574,3.717538706,9.084296664,3.970709705,884.3761597,7142,1389
dynamic,外套右邊,walk,21.91216467,21.41057772,13.26795508,10629.80181,2049.345236,432.0397369,13.66195364,3.023716927,3.445947886,3.08500874,3.174064143,6.434864722,3.121925513,690.6720276,7618,1251
dynamic,外套右邊,walk,22.21013468,25.95858082,15.21570618,10610.95988,2439.514825,523.5310969,13.92074029,2.683208466,3.568531215,2.758120596,3.058291141,9.596698213,3.702509622,823.724762,7889,1362
dynamic,外套右邊,walk,23.25797052,25.18099751,15.01183938,10887.96759,2297.523635,463.1719229,13.86583321,2.914754868,3.956711173,2.894323945,3.474040694,9.039880597,3.45246351,915.6519165,8396,1443
dynamic,外套右邊,walk,22.63453438,25.23627522,15.85337652,10750.61995,2345.194949,517.6710838,14.02182874,2.74450016,4.031622946,3.398276746,3.379779773,9.079882474,3.818124105,902.6768188,7703,1343
dynamic,外套右邊,walk,23.78913663,24.89770332,14.95524986,11045.96919,2239.758502,455.0573651,13.8965854,3.255263329,3.861368597,2.853462875,3.736667747,8.60880396,3.407229889,850.5770569,7668,1360
dynamic,外套右邊,walk,23.37975564,24.64110959,15.62181785,10813.76089,2270.84433,525.3073854,13.87881509,3.159921169,3.888609409,3.139490008,3.763272931,9.16537813,3.947425323,896.3785095,7788,1521
dynamic,外套右邊,walk,23.01981781,25.48350021,15.52964731,11025.06293,2391.256028,522.9454205,14.11248923,3.05095768,3.888609409,3.12586987,3.490160941,9.817738806,3.805050855,950.7315369,7641,1298
dynamic,外套右邊,walk,23.48662357,26.37158671,14.94868006,10931.92125,2245.249158,479.3541287,13.85923588,3.193971634,3.623012662,2.696828842,3.705764545,9.327685487,3.541908302,1052.695404,7899,1363
dynamic,外套右邊,walk,22.97252721,26.53690599,16.45972226,10893.84289,2166.685899,527.4654704,13.88839195,2.764930725,3.827317655,3.180351317,3.287606465,9.011305604,3.904920381,931.8949432,7366,1391
dynamic,外套右邊,walk,23.40081199,24.96888303,14.3363491,10876.78938,2099.753247,423.1608513,13.67323297,2.873893261,3.977141321,2.662777901,3.387961564,9.468146723,3.247916561,938.3352051,7494,1427
dynamic,外套右邊,walk,24.37642867,24.49257192,16.14002092,10831.09366,2315.623112,517.037181,13.97522162,3.085009098,4.290409803,2.894323826,3.68952438,9.400889014,3.802719551,921.3195648,8392,1419
dynamic,外套右邊,walk,23.21320465,23.51003935,16.02511152,10895.04854,2050.494508,521.7303094,13.91116348,2.74450016,3.41189754,3.010096788,3.27963454,7.963727255,4.056919198,853.8667908,7397,1258
dynamic,外套右邊,walk,27.14308525,31.62961343,17.40658634,10518.21336,2872.458009,550.2048338,14.10046497,3.050958157,3.943090796,3.554910779,4.360296563,11.526654,3.970338673,857.2501526,7522,1308
dynamic,外套右邊,walk,22.03368681,24.13390206,15.35329253,10755.46847,2114.740724,459.6198951,13.70632615,2.567435265,3.888609409,2.989666343,3.117208396,8.74170275,3.460279936,958.0428772,8028,1426
dynamic,外套右邊,walk,24.25299545,24.9884092,17.3150659,11012.27445,2264.071428,607.8386117,14.18314474,2.894324303,4.058863521,3.296124101,3.878257912,9.287136995,4.504583728,1045.986923,7098,1354
dynamic,外套右邊,walk,23.89316482,25.98960943,16.26081422,11129.81315,2271.735757,528.5587124,14.07492688,3.112249374,3.943090916,3.452758074,3.722993568,8.838111805,3.95826427,1009.297379,7542,1423
dynamic,外套右邊,walk,22.76875172,27.98301623,15.24625715,10871.75274,2521.624044,578.2958964,14.04194006,2.935185432,4.079294264,2.764930606,3.541962385,11.19103677,4.241000818,1050.454758,7466,1386
dynamic,外套右邊,walk,23.85621096,26.21571586,14.80429661,10749.96828,2149.170394,508.6129919,13.72207469,2.764930725,3.813697338,2.907944322,3.707521762,8.248265759,3.6914799,935.8465118,8444,1440
dynamic,外套右邊,walk,24.32778613,27.24806238,15.41216507,11035.37567,2510.34348,549.1652121,14.11408536,3.221212387,3.582151413,3.255263209,4.147636649,10.30549516,4.020754436,1047.208374,7492,1450
dynamic,外套右邊,walk,22.06808923,25.30917266,15.17896027,10882.11497,2136.476623,494.1855829,13.84540268,3.044148445,3.677493691,3.08500874,3.540309089,8.673110062,3.75992214,981.6923065,7314,1376
dynamic,外套右邊,walk,23.67736018,26.71144647,17.99727256,11191.82389,2149.04168,585.1411748,14.03949264,2.621916294,3.909039676,3.445948005,3.911554541,9.117788803,4.26794742,984.4107971,7286,1357
dynamic,外套右邊,walk,24.47727549,26.2686766,15.65078205,11058.09902,2258.068169,469.8862272,13.91595183,3.06457901,4.174636483,2.79217124,3.818532567,10.03583586,3.601384738,1022.971985,6719,1423
dynamic,外套右邊,walk,25.52295082,25.24087004,15.05491524,11003.78481,2285.617565,491.0969551,13.92180433,2.819412231,3.983951747,2.83303237,3.957184738,9.953229923,3.737376845,1046.971146,7181,1420
dynamic,外套右邊,walk,24.59463534,26.62587667,17.03184564,10734.33205,2421.255279,585.2215003,14.07577811,2.778551102,4.399372131,3.377846122,3.699689884,10.28905982,4.261195725,1141.189148,8350,1468
dynamic,外套右邊,walk,24.35318691,27.78642184,15.85178375,11122.06555,2356.771761,532.268239,14.05811424,3.044147968,4.310839981,2.873893499,3.855635825,9.825565071,4.053043122,988.4515991,8305,1457
dynamic,外套右邊,walk,24.29926125,25.06683976,16.81197931,10946.67734,2337.895886,549.0626285,13.93616953,3.044148445,3.909039795,2.982856154,3.895624211,10.23650564,4.071772235,905.6621094,8573,1505
dynamic,外套右邊,walk,25.58499772,26.68043718,15.0075652,11090.10955,2454.743101,468.2802407,13.98064853,3.697924614,4.290409446,2.778550982,4.222570888,10.79785186,3.474959863,1025.77652,8075,1420
dynamic,外套右邊,walk,23.1955455,24.61089951,16.48378648,11095.91092,2263.141051,509.5761843,14.02576585,2.819412231,4.419802755,2.819411993,3.579303692,10.13808352,3.930933792,850.7694855,7894,1482
dynamic,外套右邊,walk,24.48001209,25.03272824,17.02957407,11116.5416,2108.30653,537.7908049,13.89850075,3.275693893,4.14058578,3.064578116,3.706542885,9.366394884,3.958216924,864.1178741,7800,1267
dynamic,外套右邊,walk,22.73575697,24.2097587,16.44365995,10929.47372,2147.941562,506.7632353,13.85519231,2.819412231,3.92947042,2.935184836,3.381771655,9.364835476,3.815882753,935.888382,8305,1503
dynamic,外套右邊,walk,23.61408412,25.652555,16.01157635,11021.45241,2333.491469,540.9966733,14.02565951,2.989665985,4.235928297,3.064578235,3.52412826,10.29075443,3.999506032,1035.391876,7276,1440
dynamic,外套右邊,walk,26.91897967,27.14269037,17.88973867,11318.8808,2001.336994,576.7253416,13.88158179,3.166730881,3.684304416,3.697924614,3.918960799,8.652267158,4.281814271,844.0731354,6800,1249
dynamic,外套右邊,walk,22.26895189,23.99498123,16.04247652,10904.64504,2164.656938,525.5876982,13.94180919,3.044147491,3.6366328,3.234832525,3.289201305,8.803256465,3.997808408,892.0688782,7353,1270
dynamic,外套右邊,walk,23.9649243,26.34788167,15.19349481,11119.40101,2323.593524,547.1800336,14.01331606,3.50042963,4.515145302,3.064578295,3.996833643,9.673198675,3.891485708,976.0024414,7868,1484
dynamic,外套右邊,walk,24.53902152,26.05706548,17.34853955,10901.1768,2240.298713,533.4549673,14.00107895,3.105439186,4.297219723,3.180351257,3.698148523,9.615767578,4.005684784,819.6422729,7279,1360
dynamic,外套右邊,walk,25.27151148,25.18940174,16.12179999,11214.97448,2182.256061,602.0468713,14.11823531,3.044147968,4.174636126,3.684303999,4.005589166,8.813143514,4.402679482,552.9691315,7864,1388
dynamic,外套右邊,walk,22.49929328,23.85121811,15.24481909,10759.54826,2104.302758,521.6869038,13.77187412,2.717259407,4.201877415,3.296124101,3.236143195,8.080238086,3.720952512,406.3130417,7983,1309
dynamic,外套右邊,walk,23.06465317,24.03699929,15.87417652,10898.61441,1922.416423,540.3505217,13.75740247,2.764930725,3.357415795,3.214402199,3.125185593,6.891556865,3.968857016,315.3309021,8067,1304
dynamic,外套右邊,walk,21.70641301,23.48037073,14.74734173,10819.65284,1930.390787,481.3747361,13.69749425,2.512953758,3.21440208,3.221212149,2.72671798,6.846633163,3.510277019,316.3429413,7863,1336
dynamic,外套右邊,walk,21.91001636,25.75547301,14.81306892,10635.39136,1936.64239,507.5590867,13.58480713,2.621916771,3.486809134,2.989666402,3.053108931,7.157452245,3.518958281,320.8067703,8321,1285
dynamic,外套右邊,walk,21.69325518,24.48191265,14.27095004,10636.85866,2101.187623,559.9326242,13.76070118,2.737690449,3.527670145,3.010096669,3.162511753,6.996189627,3.755471599,249.9413147,8237,1197
dynamic,外套右邊,walk,23.43273734,24.95924283,15.8315059,10779.28933,2104.274951,528.0750703,13.79741225,2.717259407,3.691114306,3.275693655,3.293195043,7.129779485,3.661415444,293.3697357,8570,1318
dynamic,外套右邊,walk,21.30770848,23.06459233,15.19550711,10645.8777,1910.084783,515.1295382,13.56661118,2.363130569,3.214402199,2.907944202,2.832159336,6.812239468,3.737144976,264.6906738,8858,1367
dynamic,外套右邊,walk,23.11506765,23.72617439,15.82682019,10567.03059,2032.065343,543.9778705,13.6260938,2.472093105,3.030527472,2.812601686,3.26923077,6.865258996,3.765177064,302.7965622,8746,1232
dynamic,外套右邊,walk,22.63123977,23.94138458,14.64255674,10652.64731,2002.540449,481.5192503,13.5701227,2.649157524,3.473188519,3.119059801,3.363535694,6.890531111,3.4053359,318.2391205,8789,1394
dynamic,外套右邊,walk,22.98249387,22.76236555,14.8385648,10684.53808,2060.447313,506.2933275,13.71643504,3.044147491,3.268883228,3.064578295,3.865592232,6.732093231,3.623292195,198.5221939,8621,1314
dynamic,外套右邊,walk,22.47906657,23.33352035,14.2145673,10878.56483,2179.864608,546.5016078,13.8810497,3.085009098,3.59577179,2.87389338,4.221490563,6.997961382,3.92295943,246.2896233,8629,1453
dynamic,外套右邊,walk,21.92162912,23.54814323,15.76431205,10506.53883,1955.48632,512.127556,13.58927631,2.369940758,3.534480095,2.730879784,2.997179637,6.643094308,3.787544882,306.7649822,8640,1334
dynamic,外套右邊,walk,23.39814497,23.99435113,14.35467983,10752.24513,2196.196904,440.1160757,13.7882611,2.683208466,3.214401841,2.792171299,3.608155874,7.309662034,3.252307901,317.7330551,7672,1425
dynamic,外套右邊,walk,21.50500465,22.71472134,15.30136279,10550.37651,2058.102951,535.2064001,13.68940714,2.601486683,2.894323826,3.037337601,2.967996613,7.027609627,3.92180369,652.0205336,7825,1379
dynamic,外套右邊,walk,22.58613577,25.54511436,14.85836816,10775.5769,2194.413886,512.9701563,13.82656833,2.649157047,3.500429392,2.601486504,3.637913747,7.734215653,3.626794441,331.6156807,8662,1458
dynamic,外套右邊,walk,22.25100162,23.0152846,13.98095366,10720.58823,1918.471835,495.1854983,13.55990741,1.920468807,3.25526309,2.526574492,3.081662747,6.708263846,3.337670217,309.6112714,8464,1259
dynamic,外套右邊,walk,23.00722117,25.76571602,13.89030403,10734.58645,1990.88571,446.350639,13.54000899,2.717259407,3.602582097,2.397181213,3.36520636,7.197769639,3.202300622,331.4889784,7956,1392
dynamic,外套右邊,walk,23.23322916,20.84582316,15.09999618,10615.94344,1712.728058,439.9619123,13.38007628,2.472092628,2.771740794,2.560625315,2.825108968,5.728138237,3.368622563,319.9716682,9258,1295
dynamic,外套右邊,walk,22.00455912,21.69886174,15.25127209,10916.18642,1945.486781,459.7731269,13.61492085,2.145205021,3.731975436,2.540194869,2.759584241,7.705406888,3.533706161,377.3444529,7673,1331
dynamic,外套右邊,walk,22.55801088,22.41077801,15.09182617,10823.43965,1867.914144,536.7422812,13.70781594,2.25416708,3.452758312,3.010096908,2.91943318,6.639970157,3.749337624,395.0367737,7659,1362
dynamic,外套右邊,walk,23.16805536,23.53749401,16.63912226,10847.65751,1609.061443,508.2701661,13.43711151,2.506144047,3.153110445,3.04414773,3.030635523,5.707976757,3.612379995,341.3967226,8689,1229
dynamic,外套右邊,walk,22.68946628,23.01611362,16.36074639,10778.55616,1878.5545,578.8511479,13.74910261,2.839842796,3.527669907,3.105439425,3.395454854,6.53084237,4.128494728,376.4315267,8106,1231
dynamic,外套右邊,walk,21.44519111,22.78836856,14.27176941,10687.05988,1917.193654,514.3155037,13.63088217,2.601486206,3.323364615,3.105439305,2.979433488,6.325133456,3.65045331,346.1723157,7893,1250
dynamic,外套右邊,walk,22.85186755,25.27113896,16.48765857,10348.11259,1984.873009,539.5889871,13.7137748,2.451663017,3.759215832,3.520859718,2.848607894,6.474929217,4.125807289,364.4040632,7834,1257
dynamic,外套右邊,walk,21.4395105,22.46056759,16.25440193,10728.67278,1966.607501,580.8151763,13.76378702,2.34951067,3.405087233,3.105439425,3.135685721,6.487513144,4.221702281,342.2832527,8748,1324
dynamic,外套右邊,walk,25.57508454,23.65956435,14.96455088,10830.36391,1940.193849,505.6392049,13.69366352,2.894323349,3.541290462,3.289314032,4.080859634,6.412976322,3.908479279,223.2943001,7592,1296
dynamic,外套右邊,walk,22.960456,23.9444031,16.35278442,10843.35793,2030.46788,519.4150955,13.77602402,2.628726959,3.868178606,3.159920633,3.15184786,8.520632964,3.913804416,252.3105621,8892,1328
dynamic,外套右邊,walk,22.64675475,23.661062,14.10269445,10937.84061,1976.654589,516.3396465,13.64013981,2.873893738,4.05886364,3.350605547,3.616580365,7.909500216,3.841504397,246.9479599,8885,1362
dynamic,外套右邊,walk,24.64118539,23.26029293,16.61404645,10847.1516,1903.322062,548.9490944,13.84018867,2.758120537,3.466378689,3.330175042,3.450799371,6.060837559,4.052553473,207.2156372,8070,1367
dynamic,外套右邊,walk,25.36747259,22.67530394,17.0908484,11042.44669,1893.279822,540.0767036,13.8073083,2.873893738,3.364225864,3.357415915,3.763502345,6.301832929,4.0203478,254.2958374,8207,1287
dynamic,外套右邊,walk,23.88217828,24.81872836,17.18045515,10843.28298,1958.577884,593.7121065,13.75293327,2.581055641,3.085008621,2.74450016,3.4454817,7.084009494,4.264202524,234.696579,8946,1406
dynamic,外套右邊,walk,23.74310868,22.63777215,15.62615435,11010.0001,1904.623405,597.2068168,13.85178723,2.451662064,3.568531036,3.33698535,3.400807378,7.518050285,4.36951798,227.5066299,7986,1352
dynamic,外套右邊,walk,24.97718399,21.12535993,15.53668386,10981.18631,1683.310197,504.4847553,13.61672984,2.45166254,3.146300077,3.08500874,3.507026692,5.199135064,3.889926445,267.1243057,8408,1374
dynamic,外套右邊,walk,21.28571045,24.64878431,14.94737809,11041.88386,2073.408413,566.3400877,13.98118055,2.526574612,4.045243323,3.50723958,2.813251234,7.678123417,4.049632704,237.3228226,8160,1262
dynamic,外套右邊,walk,25.65904691,25.26499608,16.71160087,11129.03339,2129.411525,560.3696975,13.87221775,2.560625553,4.26997903,2.62191689,3.691408939,8.501181236,4.093607995,274.9953308,8024,1517
dynamic,外套右邊,walk,30.98394594,27.4126023,17.69520109,11185.86122,2181.959619,619.0594261,14.06566929,3.371035576,3.990761936,2.989666343,5.953310319,7.698096364,4.37224096,215.5498428,7361,1381
dynamic,外套右邊,walk,34.01629509,19.79223456,19.17962759,10231.00874,2238.94595,1213.2943,14.75104939,3.561721802,2.158824921,3.330174923,9.434012654,2.9535028,4.538514241,168.4462624,3815,1118
dynamic,外套右邊,walk,27.14722562,22.85038029,18.06994375,10988.28825,1897.089717,723.9040694,14.00320718,2.833032608,3.139490128,3.146300256,4.797920313,5.836652059,4.082345172,326.5619514,6675,1258
dynamic,外套右邊,walk,26.0934943,24.41854611,16.34697774,11124.66267,2118.404041,527.4973724,13.7982635,2.948805809,3.772836328,3.105439186,3.915179576,8.688011891,3.767368363,334.7496014,7743,1357
dynamic,外套右邊,walk,31.58645514,24.92327774,33.09780229,7098.080934,1893.433618,4808.824213,14.04853742,6.728451729,4.869274139,8.717023052,15.06962486,10.60060266,19.33060242,289.2829742,3937,1057
dynamic,外套右邊,walk,14.41597024,12.74294858,23.12382874,629.2476591,587.4847777,11824.48915,12.54944791,1.811506212,1.566339985,0.674207687,4.640521425,3.372237955,2.861823161,187.5023804,346,391
dynamic,外套右邊,walk,10.25988492,12.57803608,14.67614408,872.272496,567.6325587,10841.82943,13.50712861,0.742308855,1.668492615,0.653777122,1.690765947,2.898530885,0.365664632,77.87934732,242,200
dynamic,外套右邊,walk,37.07410995,23.73889901,34.78741823,9336.592746,1284.071931,2826.50327,13.99501369,4.011192799,4.406182408,6.183637857,11.37673015,8.188396393,21.39750816,731.689209,5463,1161
dynamic,外套右邊,walk,41.52311115,28.64332724,30.90459339,11881.64615,1847.468115,1636.259613,14.58079508,4.882894993,4.161016226,3.711544812,14.46261861,10.79589589,11.63842778,1162.312531,6022,1581
dynamic,外套右邊,walk,35.38243228,26.79958701,26.23574664,11979.4699,1749.611383,1288.080159,14.48545268,3.262073517,5.632013917,3.357415795,9.150030093,12.00245665,10.13989589,1435.621323,7457,1508
dynamic,外套右邊,walk,28.28970612,22.33325034,24.48671334,11642.79108,1400.031083,1128.015619,14.20091506,2.390371323,5.216593266,3.738785505,5.045538827,10.22838247,8.863373666,1189.441055,8787,1392
dynamic,外套右邊,walk,29.98596689,22.44421161,26.80162719,11719.44207,1599.852533,1253.139511,14.39777165,2.472093582,5.454949379,3.398276806,5.561569818,11.19245495,9.845821016,1138.64299,8045,1450
dynamic,外套右邊,walk,31.10291199,24.26082525,28.19774927,11667.4982,1487.553559,1371.870077,14.48598468,2.587866306,4.787552238,3.909039736,6.223616664,10.18350152,10.78994895,1275.80304,7039,1514
dynamic,外套右邊,walk,28.83138945,23.66967475,29.20900314,11800.17988,1673.145714,1588.915739,14.88278376,2.390371323,5.802268028,3.752405882,5.177636694,11.97329344,12.47866928,1325.965973,7329,1468
dynamic,外套右邊,walk,27.6833092,23.89335972,28.50202291,11963.16984,1466.313903,1492.280459,14.80467956,2.935184956,5.366416931,4.699020028,5.113040549,11.13904394,11.74469577,1398.726151,7650,1230
dynamic,外套右邊,walk,31.43824668,25.0247181,27.31960496,11981.9608,1724.592967,1465.062237,14.84373166,2.683208942,5.883990049,3.868178844,6.580962983,12.41025453,11.53465766,1398.441818,7763,1539
dynamic,外套右邊,walk,30.95906912,23.65341086,29.05683292,12047.30633,1368.691667,1534.020875,14.62091124,3.023716927,4.515145183,3.827317715,5.811827268,10.12278921,12.07002684,1331.822357,7949,1509
dynamic,外套右邊,walk,30.29198767,21.45361619,29.06832063,11825.31705,1304.104081,1624.608062,14.47459891,3.05095768,4.712640285,4.310839891,6.450931121,9.4953787,12.75073145,1119.017841,7640,1423
dynamic,外套右邊,walk,26.93009025,22.54684867,25.55601471,12064.22653,1245.941221,1369.225576,14.38947177,2.642347813,4.944186211,4.161016226,5.551471288,8.97318801,10.75317425,885.2255268,8108,1332
dynamic,外套右邊,walk,30.24312388,22.43444577,29.80029902,12220.31114,1411.731264,1671.871413,14.84766874,2.812602043,5.100820184,3.582151532,5.787644194,10.15720659,13.05818148,897.6683016,8429,1331
dynamic,外套右邊,walk,25.96849128,23.04096457,26.21201398,11900.59273,1236.172251,1190.101357,14.29498054,2.567435265,4.828413129,3.888609171,4.182174551,9.447311146,9.273773174,848.1115761,8470,1322
dynamic,外套右邊,walk,24.87812584,22.53020485,25.05723219,11947.88483,1246.722056,1233.366527,14.38606667,2.451663017,4.767121911,3.861368775,4.011963521,9.549486028,9.704479204,863.0478687,8187,1317
dynamic,外套右邊,walk,25.42556958,20.09931715,26.73240704,12130.65688,767.6515822,1230.831479,13.9039276,2.758120537,3.425517559,4.086104393,3.83192553,5.921425887,9.690982753,776.4842606,7551,1227
dynamic,外套右邊,walk,28.51988078,20.2981551,27.70436764,11733.0161,890.6634171,1270.380817,13.87615489,2.315459251,3.731975317,4.174636483,4.36237586,6.915193544,10.00171019,887.250608,7576,1244
dynamic,外套右邊,walk,29.37376113,21.40160651,26.41313273,11825.50239,1066.513501,1313.491073,14.16133091,2.649158001,4.692209721,4.126965523,5.800781388,7.858347621,10.32674725,1084.081204,7188,1250
dynamic,外套右邊,walk,31.58774237,23.74118304,28.22491086,11766.18931,1699.430804,1315.4746,14.46321316,2.24054718,5.747786641,3.561720967,6.39459885,11.93624013,10.30418096,962.9324211,7817,1673
dynamic,外套右邊,walk,28.52696148,22.87144357,27.27379406,11879.81281,1552.775807,1412.176117,14.57590026,2.363130569,5.475379944,3.391466618,5.506228007,11.66306987,11.11533369,1205.733138,7634,1446
dynamic,外套右邊,walk,29.66538518,21.80462828,23.68845053,11842.30057,1251.30369,1021.387801,14.05109119,3.486809254,5.427708626,3.105439365,6.860904558,8.90941606,7.60966866,1033.025067,8372,1339
dynamic,外套右邊,walk,27.01886185,21.68159611,23.02140388,11486.56054,1032.887436,962.3817773,13.63769238,2.206496239,4.556006193,3.200781584,4.60502882,7.019895845,7.374386687,961.3246765,8675,1298
dynamic,外套右邊,walk,26.32324666,22.0354402,24.93181443,11709.70776,1208.461681,1133.978974,14.01842369,2.070293427,4.767121792,3.04414773,4.495275278,8.252232847,8.920070469,1103.990845,8705,1200
dynamic,外套右邊,walk,25.01267338,22.56388444,23.54755141,11800.07911,1167.020658,1111.433465,13.99171509,2.111153603,4.746691108,3.12586987,3.897411239,8.31819961,8.74412264,1127.751556,8495,1264
dynamic,外套右邊,walk,28.90996318,24.19898358,27.24241622,11783.46878,1550.607313,1360.481587,14.53088925,2.260977745,5.570722103,3.554910779,5.200083887,10.72796045,10.58621047,1233.878754,7538,1324
dynamic,外套右邊,walk,28.10277674,23.77825601,26.4061242,11803.1263,1430.131814,1384.434934,14.58451939,2.376750946,4.82841301,3.963521123,4.93847697,10.38134609,10.89236504,1258.006317,7721,1295
dynamic,外套右邊,walk,27.18050688,20.10407884,23.65817945,11480.40574,1377.764782,1233.886698,14.33892746,2.049861908,5.094010115,4.603677511,4.617919792,10.10164626,9.715285767,1199.316498,7515,1193
dynamic,外套右邊,walk,27.21375962,23.46573705,26.99951783,11843.26963,1537.436211,1365.626039,14.6618787,2.662777901,5.230213523,3.997571945,4.608015086,11.47240103,10.64194292,1215.076981,7672,1390
dynamic,外套右邊,walk,28.6204389,22.59414328,29.06299957,11867.15786,1565.853583,1506.898943,14.64825834,2.438042164,5.58434248,3.520859957,5.322366753,11.62918206,11.75771873,1109.09903,7731,1495
dynamic,外套右邊,walk,31.37513563,26.66199162,28.22467322,11816.01549,1773.596105,1473.640584,14.91215255,2.335889816,5.856749654,4.174636602,5.949537938,12.86841792,11.48994559,1238.574951,7441,1575
dynamic,外套右邊,walk,32.67956529,24.42978764,30.7682564,11797.2779,1322.22305,1723.339861,14.33296859,2.587865829,4.842033625,2.955615401,7.156504149,8.810863078,12.80394415,1058.321198,7903,1408
