Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_z,ori_x,ori_y
static,外套右邊,rest,9.469015319,0.650452412,1.747758887,10847.087,10.40992589,210.791437,10.76773623,0.040860176,0.068101749,0.108962774,7.93E-04,0.00243067,0.005194926,56,1.000244141,25
static,外套右邊,rest,9.475472425,0.537618482,1.562328018,10916.12747,7.862078229,187.065321,10.6890996,0,0.040861055,0.040861011,5.67E-04,9.05E-04,0.001534219,48,7.93E-04,53
static,外套右邊,rest,9.469794184,0.501959434,1.524922735,10921.91116,7.46693358,184.3586757,10.67686254,0,0.040861055,0.040861011,5.44E-04,7.13E-04,0.001397001,51,3.66E-04,44
static,外套右邊,rest,9.419664068,0.499670729,2.29528821,10808.72792,3.757027037,335.6574813,10.97427626,0,0.04086104,0.08172214,5.85E-04,0.001237976,0.006685063,20,1.661010742,2
static,外套右邊,rest,9.464781148,0.4192696,1.973729978,10810.49777,3.689128981,327.2312521,10.95597385,0,0.04086104,0.08172214,7.24E-04,7.03E-04,0.002066764,20,0.087432861,0
static,外套右邊,rest,9.427067323,0.462997445,1.945052584,10804.97289,3.31550405,329.4941517,10.94958935,0.04086113,0.04086104,0.08172214,5.81E-04,9.06E-04,0.002027507,9,1.83E-04,2
static,外套右邊,rest,9.436794063,0.463271493,2.028520451,10803.47688,3.396388091,335.9871362,10.96597632,0.04086113,0.04086104,0.04086113,6.25E-04,0.001066157,0.002685525,12,0.953338623,2
static,外套右邊,rest,9.401323383,0.410990822,2.050949276,10748.73168,3.302332561,342.3604702,10.95671881,0.04086113,0.04086104,0.08172214,5.65E-04,7.01E-04,0.002966751,38,2.44E-04,0
static,外套右邊,rest,9.380980825,0.445389781,2.023045276,10761.45592,3.071738813,333.3018242,10.93416011,0.04086113,0.02043052,0.08172214,4.82E-04,8.50E-04,0.00268638,24,1.000427246,2
static,外套右邊,rest,9.391757261,0.503477577,2.040694229,10767.45321,3.849783988,344.4016771,10.9815121,0.04086113,0.04086104,0.08172214,4.97E-04,0.001098476,0.002535844,28,1.687347412,4
static,外套右邊,rest,12.13268533,3.684930566,11.25007118,10683.38551,34.10282932,583.2342821,11.39193132,0.108963013,0.177064531,3.255263209,0.113842285,0.204371909,4.543449284,152,225.0541,607
static,外套右邊,rest,9.476949319,1.11148666,3.971961321,10146.84073,55.21597813,1224.007897,12.64883366,0.04086113,0.081722081,0.081722021,0.004581209,0.002578524,0.009873454,31,1.871017456,13
static,外套右邊,rest,9.084087849,0.923154152,3.567707317,10072.48527,53.41705048,1309.765207,12.71470072,0.027240753,0.04086107,0.040860891,5.00E-04,8.24E-04,0.001851566,9,0.00151825,8
static,外套右邊,rest,9.300671224,1.098375226,3.89716645,10123.01601,53.06346003,1248.064787,12.65532456,0.068101883,0.04086107,0.088532448,0.002118161,0.002733396,0.012108422,23,3.013282776,19
static,外套右邊,rest,9.408870083,1.676022092,3.700280906,10234.59822,93.80509196,1148.944157,12.78759102,0.04086113,0.108962834,0.108962774,0.002781257,0.008253178,0.008798716,53,1.000770569,48
static,外套右邊,rest,9.207012289,1.119900129,3.43272886,10143.23076,100.0860377,1192.648274,12.83802881,0.04086113,0,0.04086113,9.81E-04,5.78E-04,0.001438647,40,1.000541687,41
static,外套右邊,rest,9.155901036,1.145280144,3.367894212,10186.14967,95.90919066,1161.513276,12.79791263,0,0.04086107,0.04086113,6.04E-04,8.91E-04,0.001475611,24,2.98E-04,20
static,外套右邊,rest,9.165563722,1.125871518,3.254575555,10198.54221,95.36377989,1142.708648,12.77663083,0,0.04086107,0,5.68E-04,6.73E-04,7.62E-04,12,3.66E-04,10
static,外套右邊,rest,9.133842004,1.09603988,3.375084411,10187.59111,96.31491012,1156.529817,12.79408192,0,0.04086107,0.04086113,4.73E-04,5.56E-04,0.001604212,31,2.98E-04,10
static,外套右邊,rest,9.152404889,1.139608522,3.342351348,10202.91329,98.37745419,1138.906731,12.78695252,0,0.04086107,0.068101645,5.20E-04,7.17E-04,0.001560023,6,3.43E-04,32
static,外套右邊,rest,9.144168259,1.120253286,3.325880776,10179.0966,97.08516399,1152.634202,12.78876145,0,0.04086107,0.04086113,5.48E-04,6.57E-04,0.001205282,26,5.26E-04,22
static,外套右邊,rest,10.34865899,2.155324997,4.934024941,9964.829017,94.65845594,1381.647753,12.937947,0.149823189,0.088532329,0.422230959,0.027540016,0.028060071,0.0848243,51,7.000450134,46
static,外套右邊,rest,9.089384258,1.172219997,3.733583837,9953.747738,98.15650649,1404.590646,13.0056229,0.04086113,0.04086107,0.040860891,8.29E-04,0.001042968,0.002770829,27,3.20E-04,36
static,外套右邊,rest,9.069234956,1.125517194,3.634828972,10005.66843,95.75948121,1334.575638,12.93454158,0.04086113,0.04086107,0.04086113,5.64E-04,6.40E-04,0.002138112,25,6.87E-04,12
static,外套右邊,rest,9.035597291,1.114351423,3.548743701,10030.22419,91.33218985,1313.120581,12.89910739,0,0,0.040860891,3.64E-04,7.83E-04,0.001497942,41,6.18E-04,2
static,外套右邊,rest,9.079871629,1.124283829,3.611575427,10050.75006,90.18571349,1304.377336,12.89197804,0.027240753,0.04086107,0.068101645,5.10E-04,7.81E-04,0.002604315,23,4.35E-04,1
static,外套右邊,rest,9.405605065,2.203028951,3.865255696,10170.03337,57.71948939,1212.792831,12.57019745,0.08172226,0.65377672,0.163444281,0.003764649,0.114398054,0.014154883,24,3.000236511,19
static,外套右邊,rest,9.34726096,0.751107999,3.476599913,10300.31885,6.263133942,1127.42696,12.14828599,0.08172226,0.04086104,0.108962774,0.001587054,0.00453111,0.004965866,19,4.12E-04,14
static,外套右邊,rest,9.336771472,1.71706529,3.883516575,10047.74483,57.09838545,1302.751111,12.6882049,0.04086113,0.027240694,0.081722021,0.00345309,0.036703979,0.011695956,44,0.001190186,39
static,外套右邊,rest,9.376248578,1.232878585,3.783705549,10109.01382,62.52002858,1229.543074,12.68160757,0.068101883,0.068101704,0.122583151,0.002459604,0.003277122,0.006330741,43,9.61E-04,34
static,外套右邊,rest,9.180512895,1.002105252,3.517546822,10175.48519,56.39621658,1186.068454,12.62244423,0.04086113,0.040861011,0.04086113,8.01E-04,0.001130931,0.003236589,24,1.83E-04,4
static,外套右邊,rest,9.242638985,1.298698692,3.615068097,10138.45565,67.41128748,1224.595057,12.71395593,0.04086113,0.068101764,0.122583151,0.001564534,0.005276145,0.005876451,27,0.001365662,21
static,外套右邊,rest,9.176865068,0.951926515,3.474080968,10103.01944,62.28498169,1248.331927,12.70384703,0.054481506,0.027240694,0.061291695,0.001001237,6.79E-04,0.002159691,13,2.98E-04,6
static,外套右邊,rest,9.119742233,0.924196897,3.512042702,10107.80013,61.29062741,1261.675379,12.71714815,0.04086113,0,0.068101883,5.28E-04,5.94E-04,0.001790821,20,4.27E-04,0
static,外套右邊,rest,11.04668453,1.973317691,8.136846426,9466.107277,81.44225807,1858.99871,13.0548903,0.830841064,0.068101764,1.716164112,0.245051869,0.038948407,0.867361048,61,8.000732422,32
static,外套右邊,rest,25.68360766,16.93152127,33.98154052,4021.732653,1141.774081,7594.264241,13.64546033,9.459331989,4.215497792,12.63968277,20.98421627,7.309555607,36.94610614,545,826.8184395,865
static,外套右邊,rest,20.06309532,15.83859319,21.31935996,1284.577647,1325.021141,10220.60362,13.83252718,4.201877356,4.56281662,2.029431343,9.763392401,10.12690708,2.724996344,415,345.9445496,432
static,外套右邊,rest,24.90157067,23.86406933,28.4693648,3920.172295,3827.066582,5042.551383,15.68031888,3.704734802,4.549195766,2.117964268,7.054455696,7.250438448,9.108751249,888,581.4952526,1241
static,外套右邊,rest,10.03416097,7.020283797,4.748303505,8766.974463,1607.163076,820.1700079,14.28274354,0.449471474,1.096438169,0.190685034,0.073283432,0.338355225,0.080965658,99,32.36472893,108
static,外套右邊,rest,13.42134085,9.674163097,10.9959918,6900.173298,2275.144533,2161.034981,15.16072397,1.116868496,1.797885895,0.844461441,0.605619069,2.22467631,1.575678493,140,38.63383293,132
static,外套右邊,rest,7.610040779,5.837554412,4.360657054,6135.623942,3210.25426,1802.616045,15.67712668,0.163444042,0.272407055,0.231545925,0.013079454,0.043751678,0.013673201,37,7.001014709,38
static,外套右邊,rest,9.092684735,8.991038727,6.809095525,5927.079043,3109.224022,2153.218712,15.74012081,0.422230721,1.06238699,0.72187829,0.099926763,0.612702251,0.209047785,95,30.79888916,143
static,外套右邊,rest,8.498626094,5.310952398,6.631598531,6261.856925,1876.104027,3143.79155,15.76161537,0.340508461,0.190684795,0.360939503,0.056566268,0.036668892,0.082858988,74,11.83398819,85
static,外套右邊,rest,7.681919298,5.478111372,6.056928333,5608.575925,2518.263929,3137.006914,15.9981624,0.231545925,0.068101406,0.231545925,0.022074688,0.018843529,0.035803774,59,3.662212372,40
static,外套右邊,rest,7.201420674,5.218671151,5.293166251,5770.079227,2652.205561,2847.218073,15.98060491,0.08172226,0.149823666,0.08172226,0.002664933,0.008777205,0.005864046,34,3.341152191,44
static,外套右邊,rest,7.550724195,6.697146424,6.404650418,5756.942193,2613.940148,2899.091253,15.96613322,0.04086113,0.108962536,0.04086113,0.008604569,0.116416335,0.047678124,56,2.695381165,71
static,外套右邊,rest,8.520134827,7.307309491,7.252252888,5404.013577,2517.666999,3364.743533,15.96421802,0.435851097,1.375654936,0.905753136,0.076005175,0.603086601,0.223740764,80,23.99619865,120
static,外套右邊,rest,7.170429316,6.033172462,5.6869125,5138.901445,2865.778074,3236.991621,16.08892936,0.190684795,0.381369591,0.149823666,0.014825391,0.054796609,0.008986724,53,6.184207916,77
static,外套右邊,rest,6.506735781,5.299011533,5.277837202,4908.060032,3162.839975,3197.710716,16.16096837,0.040860653,0.068101883,0.027240753,0.001501631,0.002022573,7.61E-04,25,1.000663757,18
static,外套右邊,rest,10.08025128,14.30637655,10.55859316,5235.227573,1138.788966,5172.684216,15.40642219,0.653776646,5.305125237,1.096437931,0.331840786,8.809002989,0.576514349,112,400.9469757,159
static,外套右邊,rest,8.62509321,6.177783803,8.329833111,5485.943982,377.0248639,5590.248435,14.49641268,0.640156746,2.138394684,0.231545925,0.118861861,1.166404439,0.035184809,56,8.835687518,84
static,外套右邊,rest,7.507066898,0.786362514,6.769089259,6262.423781,2.180715617,5206.146594,13.47882392,0.108963013,0.19068487,0.04086113,0.005536162,0.016345204,0.001692162,27,0,42
static,外套右邊,rest,7.315648362,4.852933922,8.126861407,4793.172184,519.6267688,6050.82943,14.8560751,0.21111536,1.416516244,0.149823666,0.035438062,0.584223793,0.018646503,43,3.831177473,52
static,外套右邊,rest,6.548254863,2.267554121,7.548171279,4775.150892,401.8607062,6198.915034,14.83745352,0.04086113,0.068101764,0.04086113,0.002350655,0.003247121,0.00377756,36,1.000002146,23
static,外套右邊,rest,6.96020673,2.59495608,7.858148305,4903.690142,198.6560475,6303.32417,14.41671241,0.190684795,0.46309191,0.149824142,0.013566151,0.085274296,0.007521158,36,4.77E-06,41
static,外套右邊,rest,6.967022374,1.501828882,8.108890003,5054.279966,78.80146991,6236.560334,14.04066316,0.08172226,0.149823844,0.149824142,0.008906302,0.010002367,0.013192017,65,1.05E-05,35
static,外套右邊,rest,6.658441553,1.442743589,7.88410392,4804.192332,100.9280831,6526.271539,14.15154134,0.08172226,0.027240694,0.122582912,0.00535649,0.004361723,0.006351105,33,1.57E-05,45
static,外套右邊,rest,6.545062695,1.307664368,7.927925022,4783.379713,100.5412875,6557.230628,14.15505283,0.04086113,0.068101764,0.08172226,0.002924575,0.001885804,0.006327633,37,8.11E-06,50
static,外套右邊,rest,7.762576913,2.367666767,8.485612676,4984.558637,74.25489713,6344.317154,13.9821382,0.381369591,0.394990087,0.21111536,0.058720075,0.083349596,0.040903427,58,1.53E-05,48
static,外套右邊,rest,8.654886519,5.483069155,8.807990714,5087.791258,284.7649086,6097.058712,14.30668561,0.674207211,1.73659423,0.231545925,0.210756265,1.054936331,0.066600565,33,3.000004057,65
static,外套右邊,rest,7.184021888,3.275267243,7.959371104,5013.687748,220.4622742,6134.172977,14.42128806,0.231545925,0.80360055,0.122582912,0.020123496,0.179867286,0.012048348,46,2.755905122,45
static,外套右邊,rest,7.513724906,1.1666698,7.425991446,5694.00276,33.11107227,5642.888012,13.80879802,0.04086113,0.068101734,0.068101406,0.010751038,0.007874012,0.007896023,39,5.72E-06,22
static,外套右邊,rest,6.998077746,0.931281418,7.088592306,5692.105694,36.35830686,5615.142959,13.82177993,0.04086113,0.047671199,0.04086113,0.001535049,0.002922015,0.002779738,24,6.68E-06,8
static,外套右邊,rest,7.033196537,1.001091064,7.077727143,5690.575738,32.72019425,5616.378695,13.79358155,0.04086113,0.068101734,0.04086113,0.002360447,0.003397679,0.00256486,23,1.399254799,12
static,外套右邊,rest,7.348908536,3.817982917,8.056548915,5100.911768,354.8066005,5947.721886,14.5305701,0.612915993,1.85917747,0.272407055,0.093918964,0.786901184,0.034739741,46,5.000003547,47
static,外套右邊,rest,7.15383353,0.870328678,6.997856283,5782.02355,18.80479934,5512.152102,13.65642038,0.122583389,0.143013626,0.04086113,0.003060988,0.007472,0.002093692,20,0,35
static,外套右邊,rest,7.017283208,0.755886279,6.905895691,5840.276679,17.82250357,5496.533842,13.67759581,0.04086113,0.04086104,0.08172226,7.25E-04,0.002368668,0.001484801,18,1.000002146,12
static,外套右邊,rest,10.75647173,10.8290709,12.12014924,5154.195411,1555.334013,5038.15624,15.78619586,0.422230721,0.292837381,0.190684795,0.239812417,1.852971603,0.325443085,79,26.99044001,98
static,外套右邊,rest,7.271753977,4.078493866,6.322201494,5789.797557,1670.506051,4246.612763,16.0968035,0.08172226,0.04086113,0.068101883,0.00514983,0.00316209,0.004956972,10,2,28
static,外套右邊,rest,7.675081499,3.982250692,5.966924733,6306.037212,1442.956748,3865.504127,15.87057819,0.068101883,0.027240753,0.122582912,0.004798709,0.004466658,0.00353442,34,0.117492676,32
static,外套右邊,rest,9.709951887,6.549291862,6.415329335,6931.81886,859.5896505,3793.929337,15.16125599,0.803600788,2.233736992,0.149823666,0.177709222,1.099442844,0.018257595,45,17.25498688,44
static,外套右邊,rest,10.92975961,5.173771843,8.474136828,7056.622644,378.1466572,4084.899654,14.70188841,0.149823666,0.108962774,0.17025423,0.167849904,0.237208708,0.113025971,90,8.252988338,94
static,外套右邊,rest,7.657280678,2.208081955,6.177315895,6763.590527,440.5869109,4126.484905,14.80148728,0.068101406,0.04086113,0.08172226,0.002070593,0.001363601,0.003539186,24,1.81E-05,41
static,外套右邊,rest,10.00235799,5.797319988,7.490112683,7254.02141,305.0948128,3840.381651,14.34882345,0.735498428,1.586770475,0.490332603,0.180228312,0.785992952,0.096151626,41,8.167343616,67
static,外套右邊,rest,7.285913247,2.348419778,8.46444831,4891.670957,189.2746054,6334.865618,14.42128803,0.108962536,0.122583151,0.108963013,0.015764109,0.021779619,0.020807757,33,1.000023842,54
static,外套右邊,rest,9.676685791,2.708652296,7.841206478,7188.272737,17.69134529,4512.675757,13.70451719,0.122582912,0.204305224,0.122582912,0.077703832,0.115769241,0.040686697,78,3.000020981,60
static,外套右邊,rest,8.06618859,0.885816872,6.535759987,7223.511118,9.674734223,4489.671329,13.69249301,0.081721783,0.14982383,0.122582912,0.004458064,0.008847594,0.004505966,39,2.96E-05,22
static,外套右邊,rest,8.048623401,1.02346862,6.744254703,7125.82605,8.13682412,4567.626393,13.66174078,0.068101883,0.122583136,0.081721783,0.004460916,0.011855804,0.00597693,50,1.000016212,42
static,外套右邊,rest,8.080590243,1.265196493,6.555978698,7209.17945,12.86854085,4521.171003,13.73239637,0.081721783,0.19068487,0.081721783,0.004342669,0.019422524,0.004402467,32,2.96E-05,47
static,外套右邊,rest,7.969839916,1.104105675,6.612213367,7149.601209,12.98300313,4547.621368,13.73675917,0.068101883,0.14982383,0.040860653,0.002668358,0.00966425,0.004593836,68,2.10E-05,46
static,外套右邊,rest,8.183702265,1.829728491,6.734764086,7238.302506,23.4880969,4480.01128,13.83593231,0.061291218,0.231545895,0.04086113,0.00485557,0.025404159,0.007153969,52,2.53E-05,69
static,外套右邊,rest,12.14015339,9.024795859,12.18313621,4848.494082,508.7098296,6427.392725,14.94301121,0.932993889,0.88532269,0.592484951,0.891003402,0.883583393,0.518277428,187,56.91484165,232
static,外套右邊,rest,7.417117469,6.373152764,8.277196328,3880.629914,1840.704984,5782.647766,15.97805128,0.088532448,0.054481506,0.08172226,0.120277002,0.168397978,0.117468061,25,10.26102829,51
static,外套右邊,rest,4.894148273,5.593871751,6.793765979,2755.708244,3422.149166,5298.09949,16.2437542,0.04086113,0.08172226,0.068101406,7.08E-04,0.002402148,0.001672357,36,1.290489197,19
static,外套右邊,rest,5.866107284,6.868284457,9.16136584,3119.882604,1644.396827,6943.103261,15.82716339,0.068101883,0.190685034,0.088532448,0.023898754,0.363153663,0.089920624,41,7.000099182,45
static,外套右邊,rest,5.951381423,8.184924202,10.03885058,3099.585485,1902.690548,6668.127171,15.88175112,0.04086113,0.068101883,0.068101883,0.016258354,0.700914831,0.282182672,30,9.202667236,65
static,外套右邊,rest,5.159000781,6.302243426,6.29406892,2900.014636,4188.476946,4333.92397,16.29770357,0.08172226,0.122582912,0.068101883,0.002912153,0.008855535,0.003298527,10,1.000148773,25
static,外套右邊,rest,5.196065191,6.377905211,6.319516267,2603.671945,4427.646879,4404.641058,16.2564171,0.04086113,0.061291695,0.08172226,0.006557581,0.003478472,0.002486503,26,1.000259399,45
static,外套右邊,rest,4.723511728,6.222143277,6.185995765,2562.05337,4484.700819,4393.451782,16.25152232,0,0.04086113,0.04086113,6.37E-04,9.25E-04,0.001143387,6,7.63E-05,12
static,外套右邊,rest,8.711397823,14.57536297,10.23647744,3613.453267,2261.752552,5658.646521,15.15029586,1.56633997,6.258549869,1.457376957,0.591663609,9.499566062,0.54966074,57,9.000106812,115
static,外套右邊,rest,6.38732336,1.31650638,7.697623706,4877.446884,116.4177503,6876.050264,14.45406198,0,0.108962774,0.04086113,4.78E-04,0.003360386,0.001443893,2,5.91E-05,15
static,外套右邊,rest,6.498531658,2.065019434,7.684122664,4837.197929,187.451568,6832.495647,14.65251475,0.04086113,0.299647689,0.081721783,0.001989847,0.026264989,0.002230071,13,3.43E-05,15
static,外套右邊,rest,6.313687442,1.906409802,7.567465664,4720.679295,289.7147797,6768.588771,14.84820083,0.04086113,0.08172214,0.027240753,6.09E-04,0.002729345,8.80E-04,16,9.73E-05,19
static,外套右邊,rest,6.371331502,1.896755417,7.622643565,4725.019587,319.1480399,6790.64164,14.93790355,0.04086113,0.040861011,0.040860653,9.09E-04,0.00111144,0.001252564,6,8.20E-05,37
static,外套右邊,rest,7.546775602,3.945199177,8.597848728,4654.817763,430.8162685,6758.026173,15.10677453,0.068101883,0.340508699,0.149823666,0.027089485,0.076306416,0.020605181,59,8.000030518,79
static,外套右邊,rest,7.031185208,2.896024826,7.06313464,5477.945126,706.4425916,5419.749685,15.39705826,0.04086113,0.068101645,0.08172226,0.002574274,0.003411362,0.00335011,41,1.000076294,24
static,外套右邊,rest,7.312992087,3.059718508,7.617233249,5343.876216,609.494898,5728.444994,15.32916932,0.088531971,0.068101645,0.108962536,0.00810546,0.012154799,0.009755501,41,1.000087738,26
static,外套右邊,rest,6.86647075,2.602469806,6.855578389,5589.28763,660.7178836,5405.666184,15.37822401,0.04086113,0.04086113,0.04086113,6.91E-04,0.001132521,0.00124929,6,6.10E-05,28
static,外套右邊,rest,6.88028514,2.585487994,6.781725935,5597.935173,655.5242272,5388.462884,15.36407157,0.04086113,0,0.04086113,7.21E-04,0.001087877,8.90E-04,2,4.58E-05,39
static,外套右邊,rest,6.816859319,2.515384041,6.856600065,5620.79254,656.4562521,5408.157264,15.39109949,0,0,0.04086113,3.71E-04,6.58E-04,0.001347435,0,8.01E-05,34
static,外套右邊,rest,6.894608645,2.658541803,6.938396007,5572.485948,639.974456,5464.439823,15.36662542,0.04086113,0.081722021,0.122583389,0.001526796,0.004069155,0.004209129,10,6.48E-05,24
static,外套右邊,rest,7.395777128,3.611191998,7.001936875,5947.916086,894.5215518,4670.669403,15.49665714,0.068101883,0.163444281,0.190684795,0.004107317,0.01443279,0.016013891,37,8.39E-05,50
static,外套右邊,rest,7.425838151,3.866087762,6.757907862,6027.476778,965.9701686,4491.447349,15.52602591,0.068101406,0.231545687,0.204305172,0.004178759,0.028008008,0.018491091,27,5.993543625,46
static,外套右邊,rest,11.45333073,9.933064005,9.477425196,5005.502425,1462.891899,5148.232278,15.75906157,0.660586834,1.586770535,0.122583389,0.533320219,1.109232335,0.097807453,171,18.28884697,170
static,外套右邊,rest,5.646931331,6.436134578,6.958497029,3017.072441,3347.528097,5144.580122,16.30472675,0.040860653,0.231545925,0.122583389,0.006989163,0.025729283,0.009247759,54,1.000061035,53
static,外套右邊,rest,4.991144517,5.461575324,6.605076181,2974.187531,3462.333777,5046.626188,16.30015131,0,0.04086113,0.08172226,2.96E-04,7.02E-04,0.001183202,32,1.000099182,26
static,外套右邊,rest,4.955987318,5.43899758,6.607648892,2969.974168,3463.31607,5057.901733,16.30451411,0,0.04086113,0.04086113,1.94E-04,6.28E-04,0.001028319,51,1.93E-04,18
static,外套右邊,rest,5.91955716,6.819236714,6.744075763,2947.305601,3552.499145,4960.555706,16.28823351,0.027240753,0.068101883,0.068101883,0.012453246,0.023675657,0.003357948,68,1.329772949,70
static,外套右邊,rest,4.949907282,5.66073177,6.49686922,2848.601291,3779.532096,4864.277005,16.3157934,0,0.027240753,0.04086113,5.68E-04,5.43E-04,0.001307173,0,0.246358871,2
static,外套右邊,rest,4.937645972,5.63090304,6.495134668,2861.712326,3741.143629,4932.967336,16.34239544,0.04086113,0,0.027240753,4.76E-04,5.39E-04,8.03E-04,0,0.596712112,24
static,外套右邊,rest,4.915758002,5.626227775,6.56191967,2852.43587,3763.544847,4907.196045,16.33462767,0,0.027240753,0.040860653,3.96E-04,4.04E-04,0.001339569,0,2.10E-05,10
static,外套右邊,rest,4.955665136,5.603067522,6.480231824,2853.2295,3753.05754,4906.127136,16.32707263,0.04086113,0.027240753,0.040860653,5.69E-04,3.47E-04,8.91E-04,2,2.67E-05,6
static,外套右邊,rest,4.925831202,5.644153773,6.564594371,2856.683962,3752.210482,4905.528266,16.32888157,0.04086113,0.027240753,0.040860653,4.19E-04,6.46E-04,0.001487012,2,4.58E-05,16
static,外套右邊,rest,4.908330795,5.599806037,6.480627655,2852.432531,3763.238378,4898.705476,16.32909442,0,0.027240753,0.040860653,3.70E-04,3.17E-04,8.59E-04,0,5.72E-06,0
static,外套右邊,rest,4.945001693,5.636576775,6.548090522,2852.065769,3766.949591,4891.357297,16.32675344,0.04086113,0.027240753,0.040860653,5.19E-04,4.56E-04,0.001361663,0,2.48E-05,6
static,外套右邊,rest,4.921295708,5.618942869,6.522824038,2849.738307,3769.457187,4895.0331,16.32898805,0,0.027240753,0.040860653,4.14E-04,4.17E-04,0.00112904,0,7.63E-06,2
static,外套右邊,rest,4.931287392,5.618638908,6.519036455,2851.285496,3758.674541,4889.149138,16.31877277,0,0.027240753,0.040860653,4.50E-04,4.24E-04,0.001209484,0,5.72E-06,2
static,外套右邊,rest,4.911801617,5.638255939,6.482314428,2847.424203,3773.898399,4880.19869,16.32090099,0,0.027240753,0.040860653,4.06E-04,4.57E-04,9.59E-04,2,9.54E-06,0
static,外套右邊,rest,4.960264516,5.693107209,6.472302799,2858.627966,3773.782447,4875.316559,16.32696634,0.04086113,0.027240753,0.040860653,5.24E-04,7.09E-04,9.15E-04,0,5.72E-06,2
static,外套右邊,rest,4.911617715,5.639787629,6.511703372,2850.888681,3781.738788,4863.925306,16.3190921,0,0,0.04086113,3.62E-04,4.33E-04,0.001182054,0,1.91E-05,4
static,外套右邊,rest,4.942779655,5.610308702,6.46081205,2872.155851,3761.031686,4890.272092,16.33845849,0.04086113,0.027240753,0.040860653,4.85E-04,3.84E-04,7.71E-04,0,3.05E-05,2
static,外套右邊,rest,4.935655924,5.660389157,6.541553689,2863.256175,3772.588853,4866.976944,16.32462534,0.04086113,0.027240753,0.081721783,4.61E-04,6.27E-04,0.001407964,0,7.63E-06,4
static,外套右邊,rest,4.946191801,5.645422971,6.513933123,2860.94207,3768.582302,4870.480393,16.32207152,0.04086113,0.027240753,0.061291218,4.96E-04,5.11E-04,0.001214222,0,1.14E-05,4
static,外套右邊,rest,4.993485101,5.700604499,6.457197408,2850.817259,3758.583093,4895.167574,16.32207145,0,0.027240753,0.040860653,8.12E-04,8.66E-04,8.62E-04,4,2.67E-05,6
static,外套右邊,rest,4.899466739,5.635468045,6.511268339,2842.792653,3778.629383,4882.57696,16.32196506,0,0.027240753,0.040860653,3.42E-04,4.28E-04,0.001141731,2,0,0
static,外套右邊,rest,6.578667985,7.757278909,7.868557624,3160.098411,2983.122245,5388.449309,16.22800588,0.490332603,1.225831509,0.572054386,0.067785781,0.41573562,0.089802531,59,11.68328285,70
static,外套右邊,rest,5.921998952,5.359059991,7.522486383,3471.817812,2169.329665,5885.070888,16.1014857,0.068101883,0.190684557,0.129393578,0.005054973,0.024091683,0.007962938,50,1.020355225,48
static,外套右邊,rest,16.53411305,13.29397845,18.97042925,4585.425957,2131.107682,5143.190488,15.94155293,0.360939026,0.340508699,0.33369875,1.432280586,0.989657311,3.016805265,391,207.9058218,632
static,外套左邊,rest,5.042787792,5.580269769,13.25768428,100.5815409,69.31280501,12530.23106,11.21231284,0.926183693,0.919373512,0.53119278,0.550082048,0.537368997,0.164303201,143,41.02191162,143
static,外套左邊,rest,3.919170771,3.372596571,12.36841433,46.87007977,42.59361403,12565.74571,10.87861427,0.381369725,0.721878435,0.313268661,0.247326463,0.225713231,0.074644101,103,23.10491943,114
static,外套左邊,rest,31.15935716,36.0222291,37.235546,4443.98905,5317.350592,5681.050656,15.74001434,8.8804667,9.936044008,11.2231667,30.26374095,23.73816353,34.27891691,1027,1574.388276,1614
static,外套左邊,rest,19.59056794,26.97168871,16.2381223,1313.302616,13484.92349,850.3698034,14.77158637,4.310840294,2.029431343,2.19968605,6.861592973,3.700219638,2.860256443,621,1007.163658,859
static,外套左邊,rest,1.081045393,11.13322413,1.256048221,42.26006077,14943.84886,85.2840647,12.19191376,0.081722081,0.04086113,0.04086107,0.002933164,0.001251448,0.002270309,12,5.189361572,29
static,外套左邊,rest,0.819956209,11.07601331,1.127641429,41.03474223,14987.3668,80.43658677,12.17818704,0.04086107,0.04086113,0.040861011,7.27E-04,6.57E-04,0.001322654,0,3.156723022,8
static,外套左邊,rest,0.825291765,11.14504613,1.086982817,41.17313508,14999.81109,71.38926141,12.13764523,0.04086107,0.04086113,0.04086107,8.46E-04,0.00114212,0.001172141,0,4.1954422,2
static,外套左邊,rest,0.813912089,11.09512776,1.038369834,41.74581707,14970.58425,70.88930113,12.12881327,0,0.04086113,0.04086107,6.00E-04,7.70E-04,9.10E-04,0,0.273872375,0
static,外套左邊,rest,0.901844377,11.10910115,1.111671487,48.82001597,14940.57991,69.14843867,12.15467061,0.04086107,0.04086113,0.04086107,9.06E-04,0.001003977,0.001464346,4,1.225196838,4
static,外套左邊,rest,0.933053381,11.10726708,1.012775417,55.17961711,14955.59043,66.63231373,12.18606127,0.040861011,0.04086113,0.027240694,8.86E-04,9.82E-04,8.45E-04,38,5.215560913,4
static,外套左邊,rest,0.96712931,11.07829,1.046273447,61.68577201,14911.44657,65.61050333,12.20191616,0.027240694,0.04086113,0.027240694,0.001031361,9.14E-04,0.001115993,21,6.789558411,20
static,外套左邊,rest,0.906208975,11.06395349,0.986017743,63.75851766,14880.57792,64.18668416,12.19521236,0.027240694,0.04086113,0.027240694,3.98E-04,8.13E-04,7.39E-04,8,3.616676331,16
